"MAXWATR_1","MAXWATR_2","FRACTEN","FPRIMQB","RTFRAC1","PERCRTE","PERCEXP","PERCFRAC","QBRATE_2A","QBRATE_2B","AXV_BEXP","TIMEDELAY"
-7.5519034678646e-05,-0.000180893891436987,2.18615413136331,-0.00924103019773488,-0.430805848376587,-8.28208137673307e-05,0.0760471235420693,0.208803356495672,0.00842175080408499,0.0126864931998996,1.54213925285818,-0.407813936906375
0.000111692135987567,0.000174840115401408,1.80159554337012,-0.0620779858854911,-0.515297480991906,-0.00039742176772374,0.104860319308243,-0.009639625477746,0,-0.0743465569183114,1.22814036127346,-0.601204132152825
-0.0019753139911826,0,3.99997578331485,0,-1.11140248503194,-0.00126541443503801,0.331866539130774,0.230008429223365,0.0562599237016636,0,0.52071034127448,-1.44899244139181
-0.000626309410611345,-0.00252604838269952,3.98382376332854,-0.118549633403071,0.175637550920944,7.17194778781368e-05,-0.0262521003764835,-0.0322858492533367,-0.228752961029876,-3.20474306742349,0.373227521777152,-0.433359827314104
4.96676994080598e-05,0,0.0584033108496845,0,-2.88420111515282,-1.13008112087016e-05,0.00262345456372578,0.000238716975320712,-0.000165568457709419,-0.000116301745903201,0.028397250116315,-1.64091129742009
0.000165468475472104,0,1.37308692189969,0,-1.18824294568963,-6.32415177732982e-05,0.0369735513271661,0.0114440917968751,0,0,0.436832164895947,-0.512448173982127
-3.12525474913562e-05,0,0.681081379524022,0,-0.83537641286121,0,0,0,0,0,0.13973074513892,-0.495726300269056
-0.00050522612794197,-7.67051545851002e-05,0.725984573364254,1.27360352084168e-05,-1.22231166956205,-0.000250438987066204,0.0689678536376372,0.0581196847671455,0.0356658687436485,0.0484025658075536,0.642857361546919,-0.298344102106826
2.39172694731717e-05,0,0.023430791394464,0,-2.40600130657174,-1.70352405687569e-05,0.000662130512544911,8.292820142663e-05,0,0,0.00569121408927112,-0.767141466396521
0.000233748310011057,3.26452233647844e-05,0.744174331520633,0.0427080237347147,-0.66380314840248,-0.00186626169988048,0.0357779233514877,-0.0822292247288661,-0.0190297397998494,-0.03814697265625,2.58409059964691,-0.885916579450423
-0.000983735353318538,0,1.2934386909187,0,-1.09242989333682,0,0,0,0,0,0.39955261080413,-3.56886517349165
-0.00026669332264751,0,0.529762141960712,0,-1.47994222312139,0,0,0,0,0,0.0841885772582871,-1.50403467952491
-0.000666701857479649,0,2.13589188615246,0,-1.10038780763219,-0.000650620829633516,0.0824255247415005,-0.00144496108546401,-0.00147475409753544,-0.00301996866861979,0.23153680627064,-1.08020474212338
0.000253388214221443,0,0.469333147147735,0,-1.4399245424298,-2.85501073584149e-05,0.010267318453696,-4.48999207347572e-05,-0.00143492663348163,-0.00152542692790099,0.293391850963874,-0.422371844225223
-0.000658787276623367,0,1.15797316923169,0,-2.72820898368532,-0.00014666791880558,0.0196128143405734,0.000704189896080561,-0.00834465026855474,-0.0100740244690801,0.751444595394933,-11.1942991204217
-0.000339069108783136,0,3.81642852086745,0,-1.24643830692067,-0.000259283311613539,0.177805972956468,0.154901118505567,0.0199067939832372,0.0188110071584718,0.837629757576393,-2.64199178838223
-4.08308138607641e-05,0,0.78211594112643,0,-1.65762572452941,0,0,0,0,0,0.267681895482948,-0.75878788582721
-5.18815509278901e-05,0,0.801168639084385,0,-0.924297146030241,0,0,0,0,0,0.338412947573903,-0.440883062548244
-0.00135267693936687,4.47084273018697e-06,3.15970190825682,0,-1.77541721134224,-0.00459347339060393,0.0646181195695821,-0.0159564185235286,0.00583364608439996,-0.00196859377239821,1.64067106587547,-2.81023826680456
3.76842415732648e-05,0.000205465728700428,-0.157835763259972,-0.178537836516585,-1.01926478933781,-5.44857121215693e-07,-0.000729590915596045,1.2655913968742,1.04946749550956,1.66837985698994,-0.35911798477173,0.0342807254275761
-0.000785793548996182,1.02217649649539e-07,1.20534374554307,0,-0.984881077436337,0,6.4626092134219e-06,0,0.000157893098742755,0,0.373763754943764,-1.55107864480933
-0.000135587943401441,0,0.666337916504446,0,-0.882148742675777,0,0,0,0,0,0.206339002843712,-1.02688834935732
-0.000129468843640589,-0.000110620062206094,2.83365110749179,-0.00224771724405511,-0.726626469538765,-0.00063205164101798,0.172579505661549,0.0876684983571368,-0.028965765969795,0,2.92444229125974,-2.67046870607317
2.27716428072385e-05,0,0.011792746923303,0,-2.18120781151024,-5.70792248365206e-07,0.000295902124524612,0,0,0,0.00198237670170204,-0.751698603395556
0.000226686682034681,0,1.78650986376426,0,-1.61148651301513,-0.000107390876722978,0.0887279269061514,0.0356604612948045,-0.0184437014021963,0,0.44867941987705,-1.35018275334286
5.11094134391649e-05,0.000106155239234864,1.8802403056689,-0.116871852500765,-0.642756541886649,-0.000201063360008496,0.0806110194015267,0.00319142979899731,0,-0.0851910288740948,1.68833576264929,-0.631908483796381
-0.000286602329589215,0,0.926343406118988,0,-0.934304621855606,0,3.9613188818381e-06,0,0,0,0.326188825475663,-0.624767726125562
-0.00252569114101143,-0.000628635934515544,1.57339109791268,0.247136454715907,-0.659152619516099,-6.62666239712241e-05,0.0322346318826817,0.00332904792174667,-0.0214172621904793,-0.910039217966903,1.29430441843532,-1.86172419454679
-0.00107518622895742,0,1.23133261998495,0,-0.711341813809606,-8.93876370865665e-08,6.80085596459225e-05,0,0,0,0.170662680919272,-0.73675308573805
-3.80892271459207e-05,2.39057134400162e-05,1.10815097759296,0,-1.08493340981974,-0.00035779265046947,0.0306828035574877,0.162311891018091,0.00252562054133011,-0.0100324649621945,2.67876972487621,-0.700260229838851
-9.58280706632116e-05,1.65679612816888e-05,6.11683901618504,0,-0.583702790821696,-0.000461578694756668,0.258987799193214,0.00267253864479627,-0.068702195820055,0,0.438858764340178,-0.948186904665022
-0.00126933695624806,-0.000507863271024843,2.02117896661527,-0.000366797814002405,-1.15646405166454,-0.000234885371641915,0.0528164311823248,0.10815309119348,0.201225280761719,0.132157884795091,5.0447807937372,-2.50551750115189
-0.000201897709731308,-5.96634528382237e-05,5.98090035574779,0,-1.11822626079392,-0.000292812160012326,0.49901160189068,0.0608864650931409,-0.0139562095083842,-0.0149431362958021,0.530206307840333,-2.36148668010771
-0.00119148033590675,0,1.78503333975417,0,-1.36801078494658,-0.000205831640206691,0.0343280730251439,0,-0.00794728597005204,-0.0052981906467014,0.620658353248738,-5.13117564351937
-0.000341865102404515,0,0.854037903450626,0,-0.898987992004777,-3.89444092482237e-06,0.00101546275204625,0.000507273572556518,0,-0.000596046447753908,0.360369682312008,-0.469480279955388
0.000298485269723994,0,0.417618839829057,0,-2.6811252940785,-0.000895366466236015,0.0163731181920644,0.00617145437054926,-0.0108372081409802,-0.000630181266347744,0.228640324838226,-1.11096227606601
-0.00273892690390338,-1.52327394401283e-05,5.35338013260454,0,-1.25025175256097,-0.000326165772669951,0.231512203423569,0.197050768301026,0.0505562288215363,0.107288360595703,1.35427224141564,-4.63613243990161
-0.000254520819770234,0,2.81543731689453,0,-0.846576690673827,-0.000203994592430105,0.263547417447855,0.701903283406011,0.100353964013991,-0.00206892155418711,2.66844022927527,-4.64984348842078
-0.000149402718531491,0,1.65809284556995,0,-2.94492544372225,-7.53475305127107e-06,0.00476370128665215,0,-0.00257749815244931,-0.00147475409753544,0.522696453592049,-13.1732847061626
-4.78789584487111e-05,0,2.20805675059825,0,-1.69397668635592,-4.64626606868105e-05,0.0441365646434528,-0.00266886469143539,-0.00482349726506049,-0.00391056928685102,0.798905437642872,-4.36990567953283
-0.00168301329103876,0,0.701576883342407,0,-1.44642701564174,-0.000173653850936759,0.00137069437220628,0.000993410746256513,0,0,0.125851364321372,-0.732184867181724
-0.000841122773893129,-5.73874041601136e-05,1.19876293908981,0,-0.587167128818261,-9.91106258795598e-05,0.0530316648928503,-0.00739596901139666,0.00283831641787575,0.00287746560984643,1.09297257882577,-0.490510296368773
-0.000369698457142362,0,1.04231436150338,0,-0.782560623860334,0,0,0,0,0,0.311855715934675,-0.740047312376403
-0.000547705140572593,0,0.613685036457477,0,-1.1064907564317,0,0,0,0,0,0.157501504294454,-0.664041482573218
0.000208601017482352,0,2.39580587633776,-4.19013320037897e-05,-1.68479051712757,-7.53901265876971e-05,0.0624667048474226,0.0170337427281365,-0.0258907675743102,0,1.17859661696695,-2.37558089511494
-0.000278148885240794,4.4963953339819e-05,1.61159233968766,2.2034988826392e-05,-0.68073660969431,-4.6404348185962e-05,0.0458145526665216,-0.00575173225848124,-0.00181925823410831,-0.00965856287601213,0.460648955467034,-0.433149856960877
7.82312909116361e-05,-4.21083674534413e-06,1.52587890624999,0,-1.80721282958985,-0.01117918226454,0.0773551285261439,0.0185088107460424,-0.00024579234958924,0,0.699131076019759,-13.7709989780333
-0.000109646357256792,-2.22651165716102e-05,2.09108405156965,0,-1.38600667317708,-0.000289273201074235,0.113244004463783,0.0785697590221053,-0.0114951814923968,-0.0292255032447079,1.51742336361907,-6.66550227573942
-0.000961973991508866,6.93445153610745e-07,0.640062185434195,0,-1.81406136327143,-8.90033713516391e-05,0.0131128333575333,0.0185246090237185,0.00545911699811988,0.00288022444552225,0.218765707064953,-0.576338460368493
0.00032531606201616,0.000952435865272353,-0.553642000470838,1.31337830189908,-0.0545247034593067,-5.47177250872028e-06,-0.00609587682124535,-0.00438269446877872,5.04767685605768,0.552403724799722,-0.223572950185456,0.0151809076493015
-0.00193286864837234,-0.000651578223065441,1.89193145967625,-0.421319689069472,-0.888383009408473,-0.000254095355023076,0.110076921666014,0.0443884996863886,-0.209743912155562,0.0396332183441555,0.286324214279191,-0.46555114829022
7.69804437816977e-05,0,0.450091484265448,0,-1.84694213182938,-3.24565107249427e-05,0.0101449538250359,0.000978844606282068,-0.0032406408809921,-0.00156625343935332,0.129275851779513,-0.672587588888468
-0.000399084314295691,1.05389775010566e-05,0.81942385475108,0,-1.27596013686236,-0.000252689022563165,0.0700801928422485,0.245955215036687,0.0316317718808015,0.0253319740295409,0.655618297676601,-0.632768022470754
-0.000415783323221417,0,1.82533397354892,0,-1.1296293854174,-0.000767149612088269,0.0305755426056767,-0.0118154340085729,-0.0172647936590787,-0.00941125970137751,1.17334289167395,-1.50586161545609
-0.000916531934916285,-0.000154079832930505,3.00742032235131,0,-1.01900100708008,-0.000449312636501251,0.162552184544125,0.109071256128573,0.0119209289550782,0.0112677273684986,2.74317320928453,-4.06072921111805
-0.00127618247979519,-0.00515372036313065,9.33414131268121,-0.187829403894349,-0.149897377557429,0.00245091730067069,0.0116312214107153,-0.177221259607477,-0.641274092784482,-0.0398333479718466,0,-0.294596613241188
-0.000129225546323096,-8.67045945659674e-05,1.54549075711158,0,-0.630060831705729,-0.000622248989362795,0.0515148841449427,0.124748307045059,-0.016911085261855,-0.0173762693243512,2.58781425866954,-1.18122337767796
9.19557311909208e-05,0,2.66868377400338,0,-1.5181511585664,-3.20590330692222e-05,0.055102606013981,-0.00300708117785755,-0.000781700259349386,-0.000193051481053897,0.650220520255446,-4.19400609872135
-4.47851879022228e-05,0,0.611682460732661,0,-1.59418495902179,0,2.64065988206077e-05,0,0,0,0.0882165687848424,-0.627386177886238
0.00036596976668165,0,1.58106184147233,0,-2.45922182235251,-0.000163518285269113,0.0702043572527482,0.0136466759084859,-0.00789011125084306,0,0.905275507369821,-6.71934119254481
-0.000653757958069166,-0.000751593089134757,1.29157979189438,1.19139316115079,-0.112908227103098,0.000146259278247813,-0.0963904760254794,0.0747317441534051,0.458170277203696,-0.116422578885957,0.870140159831328,-0.131926555865206
-0.00179442642953852,0,0.513271958220235,0,-0.506147332147717,0,0,0,0,0,0.144138823460488,-0.853012564236271
-0.000129681660983431,0,0.925938410825098,0,-0.734047071468199,0,0,0,0,0,0.263903364822132,-0.501197021030712
-0.000949523919603916,0,0.879631279418187,0,-1.21129883660211,-2.4230170539231e-05,0.0189845212078205,0.0107288360595703,0.00100175873572085,0.0028407320063165,0.144199514088696,-0.61560077827518
-0.000248515193057385,0,0.998007705788205,0,-1.33227345138091,0,0,0,0,0,0.287315354275345,-1.20206755034777
-0.000880539474689427,0,4.38621078712355,0,-1.42955780029297,-0.000623404161794776,0.0452108540747726,0.17623929582404,0.0798086605161571,0.0962587160484812,0.641068483474986,-0.698790886121174
1.34057874921807e-06,0,0.380311843838388,0,-1.48324922482539,0,0,0,0,0,0.0859153341259476,-1.66248630832981
0.000256996224897717,0,0.320994032698533,0,-1.79237789577909,-3.00016071100599e-05,0.00752690572513146,0.00216307178620371,-0.000202909429022607,-0.000554461811864099,0.116696012722687,-1.23316227903391
0.000340223707838291,-0.000178250595181025,1.19897237433211,0.095123039019678,-1.31893522885382,-9.14598533934716e-05,0.0202621072246402,0.0177085174137226,-0.0699535830990303,-0.184705887717763,1.92080009694986,-1.37260981968471
-1.52264359314328e-05,-8.81610959990192e-06,2.84051895141601,0,-1.03465441999765,-0.000200630602828545,0.170625598225373,0.0440480072826931,0,-0.000198682149251301,0.607548243475079,-4.21794163698404
-0.00201068030592509,-0.00482573899726631,0.574822519339768,-0.708954674856997,-0.15010374673405,2.78341790943114e-05,0.00148332571681542,-0.0813505151769622,-2.01623831222305,1.1822155543736,-0.131708904377465,-0.128627795240153
-0.000106328546716638,1.74968134724918e-07,0.779077964375975,0,-1.42602216803088,0,0,0,0.000132454766167535,0,0.154527567200741,-1.05019440784406
-0.00602085645475817,0,0.747780740996933,0,-0.539915267126264,-2.90061228689655e-05,0.00934955502344557,0.00728977669914848,0.00770275409405045,0.00759143734452732,0.320396399483076,-0.711157361131794
-0.000909485025620155,1.51325879353005e-05,2.81260047160404,-0.00658055526182658,-1.33562515669339,-0.000536888823300681,0.0355195593302992,-0.0136103220804486,-0.00483429376980126,0,1.95913676974139,-6.46978184796765
-0.000389334715474684,-0.000546713838329413,4.35574371927286,-0.0464982090733985,-1.69291597118552,-1.44889904914022e-05,0.0100654842652236,0.0416317684169081,-0.0435314821393301,0.0011701525354678,0.530090850716908,-2.01548606242209
-0.00233859049088951,-0.000281748353265384,0.245273113250734,-0.715689225630324,-0.351181972488383,-3.96340781100861e-05,0.0368862086276589,0.0106416097501429,0.122615269252232,0.717130939612226,0.59454322210854,-0.148365205954784
-2.15455553052541e-05,0,0.685575057049182,0,-0.905118799740254,0,0,0,0,0,0.183703641157245,-0.839947572093507
-4.1755697520406e-05,0,0.553373221113581,0,-1.85936216324096,0,3.15035120377328e-06,0,0,0,0.152024062904152,-1.04655517390901
-0.000195381049420535,0,1.67455566063355,0,-1.33184101479479,-5.56893379261698e-05,0.0585008885105696,0.00899990662833706,0.00239459708267943,-0.0231507895649345,0.387817063871913,-0.561500663187965
-0.000215343575561828,0,1.04977356597949,0,-1.02370977401734,0,0,0,0,0,0.242229771822156,-1.25128226202042
3.60218335336287e-05,0,0.677965999989026,0,-1.70550300079641,-0.000608780762167157,0.0213552837722873,0.0330820037987814,0,0.000386624722867401,0.692113054113307,-0.974469165089705
4.9325000990736e-05,1.1606568011314e-05,1.7397808578779,0,-1.33726018420338,-0.000243777218570755,0.0878119984886158,0.038167437770336,-0.0913937886555998,-0.0447697109646268,1.45437591003651,-2.86570078209984
0.000354331457397655,-2.47048817803498e-06,2.63989626706303,0,-3.19359563385865,-0.00121215799186843,0.196885853720508,0.0096609554483991,-0.0049591064453125,-0.0211927625868056,0.36218066608053,-9.42365719320996
3.98551437819568e-05,0.000239906153252012,0.813448360200558,0.527988780628549,-0.385940074920656,-0.000216503319035049,0.081725005944071,0.280449070881323,0.624076740161789,0,0.771626182224435,-0.101707478193325
0.000107734282896248,0,0.0649060898389509,0,-2.4329642860257,-2.14334669152539e-06,0.00131413953177494,0.000313708656712582,0,0,0.0187501047675912,-0.717522952139268
-0.00347465104791681,-3.7221663374287e-05,1.00972190979989,0,-0.871404816832722,-0.00021093064461871,0.0702186470747112,0.0689862042489138,0.0144348663537681,0.014751077555924,0.379103352191482,-0.512329487692414
-2.9579962169121e-05,-6.18716452798885e-05,1.4252303277745,0,-0.784397125244145,-0.000307010496972077,0.0506837913500664,0.0142843375278714,-0.00263313691778835,-0.048862708793892,2.9347874791489,-0.781013520591824
-0.002195340788107,-0.00200338518140412,0.947790761147778,-0.21919284177863,-0.841134542869361,-9.5409446809863e-05,0.0314607950766678,0.103676555961962,0,0.148272711383409,0.956901640658052,-0.361553878062157
7.9136658211388e-06,-0.000263271955577886,3.56322484658965,0.0500894919095649,-1.65648494206422,-0.000104903719937609,0.0575617202417063,0.0125426554085175,-0.0147692925107162,-0.0724792480468749,1.53370690837808,-10.8316077949097
-0.000174174094403266,0,1.3043798852375,0,-0.721242230011382,-0.000104587809688812,0.00798700073730197,0.00390923231319892,0,0.00253522018501663,0.687402028303877,-0.388534432667913
-0.00082296310566197,7.17975459561832e-05,3.7583921636854,0.0598896072205316,-0.403502157756262,-0.000146740540173436,0.317237406837464,0.193476676940918,0,0.132964207575872,0.304893464931146,-0.348449060597371
-8.22472395178764e-05,0,0.420745176948142,0,-1.67459738059122,-2.20798248054663e-07,0.000107090446605774,2.99145017693302e-05,0,-0.000384546095325104,0.0945192499250889,-0.499258650110125
-0.000353137603796843,0,0.533496632295497,0,-2.41962133669386,-2.5626863099476e-05,0.0138569410796169,0.00347693761189779,-0.000201197113165875,-0.000319310597011022,0.125241790830972,-1.12481595735649
-3.29778107475994e-06,0,0.533040123756483,0,-1.62022088163642,0,0,0,0,0,0.107396553845296,-1.32327961130729
0.000151581955341708,0,0.385295354192784,0,-2.4209588260974,-4.26520981483289e-05,0.0053103431936064,0.00256364063550067,0,0,0.214613288458141,-0.88971921767312
-0.00280501041275975,0,1.36027755909526,0,-1.45510033590053,-4.70813029552419e-06,0.00164744809055323,-0.00014276561622848,0,0,0.552440944470856,-7.85463419391885
0.000643613357853521,0.00131246084189557,-0.567074063458021,0.490330987506444,0.337802986802295,-3.39349627861916e-05,0.00471699297947382,-0.0521015570491084,0.0822203499930245,0,-2.25351406977727,0.0706523846668803
-0.00110511219648379,-0.00110999213549982,0.405723538820994,-0.539556279912725,-0.10213709824922,3.99811367965216e-05,0.00649255888457368,-0.160751920757873,-0.313958343194457,2.38716602325439,0,-0.064251196645472
-0.000963149599453779,-0.00624134295773578,3.81355350081987,0.329459155047384,-0.759044496139683,6.9604789067005e-05,0.0252936085269822,1.05200841321931,-3.72997352055142,-0.443902126578395,0,-0.198841094970701
6.24563084182939e-06,0,1.05001378302396,0,-1.96792736127681,-4.09705605464408e-06,0.00484578504511758,0.00149172358013923,-0.00401829065901509,-0.015011540165654,0.271568824718523,-1.03430779460241
-0.00106316152276119,-0.00100997704515487,2.26532577709027,0.206691644896264,-0.467090647619682,-9.13526998866549e-06,0.0140155309379731,-0.0205866964980686,0,0,1.06215186942813,-0.642870430791173
-0.000335964491348264,0,2.20371356473508,0,-2.15082975850043,-3.58899571180168e-05,0.0252813185240663,-0.0008292820142663,-0.00152182071766955,-0.000808198573225635,0.640734803253019,-9.11031450544084
-0.000264010349999997,0,0.559496429731258,0,-1.11300404332265,0,0,0,0,0,0.170386449808079,-0.85584785906189
-0.000402141470205053,0,0.180235696495125,0,-2.35977806622469,-3.91122174840802e-06,0.00106153034028553,7.57686162399033e-05,0,0,0.05328892082568,-3.0903980649751
-0.000490508334884175,0,0.723333306651298,0,-1.03251359698263,-2.26538880222684e-06,9.78746896477722e-05,5.46831603443947e-05,0,0,0.190709819312858,-0.526132501757708
0.000286024900944142,7.67688775043339e-05,1.45523636429397,-0.0530005620678827,-1.05195220896233,-0.000173245629962748,0.0552934350319277,-0.01176696861802,-0.0827283744352412,0,1.09947414924029,-0.545900708991135
-0.00019336122410495,0,1.08800110993561,0,-0.739524238987976,0,0,0,0,0,0.36442142978542,-0.676093118715807
-0.00135241532512006,-0.00293710610138238,0.847755594456453,0.301277272393319,-1.3409418148675,-0.000105834305077404,0.031476077681894,0.0355011990825208,0.119013864485944,-0.0456062095293861,1.74574925854367,-1.07795942728827
-0.000300024848800452,0,1.18130590857529,0,-1.11397642355699,-9.60806816108725e-06,0.00818967084714241,0,0,0.000110378971806279,0.348208061031164,-0.915306415336932
2.18840603246933e-05,0,0.332447694393802,0,-1.90258950226065,-1.33381433268017e-05,0.00254702585327494,0.000458497267503005,0,0,0.122504064144289,-0.72981145761269
-7.19432479888869e-05,1.06493915982474e-07,0.804429697659699,0,-1.14740074360778,0,0,0,0,0,0.19506488680305,-1.64839023715454
-0.00113653433617732,-7.36544651327147e-05,1.1788260552191,0,-0.818459562552997,-7.89874033026066e-05,0.0553879045863865,0.0029194111726722,0.0427886483749908,0.0667420162516799,0.568549392115367,-0.395401323888396
-0.00134162078933178,0,0.667334789067355,0,-0.794816900182654,-0.000103773951939326,0.00780353409310281,0.00198288719252785,-0.00119209289550781,0,0.260475177119897,-0.652215109483052
0.000230990115320566,0,1.08149743849232,0,-1.69701200880046,-0.00515093023960405,0.0905121414860474,0.0132817655937857,-0.00497569208559783,-0.00375462329293801,0.363797190375725,-1.31975378458035
-0.000193662379637359,0,0.986328412746566,0,-1.67614945741458,0,0,0,0,0,0.428932939650693,-2.12429805896448
-0.000432833867539703,0,0.75671786353702,0,-1.11413711841804,-8.4727970881139e-08,4.68985009192081e-05,0,0,0,0.194053607422419,-0.505384146692897
-4.82647818240991e-05,0,0.803609373708254,0,-1.35714177927258,0,0,0,0,0,0.359013750048103,-1.17998236927314
-0.000326146469912012,-0.000852553665476354,5.60915457123368,-0.158736580296567,-1.46056533953467,4.87358063196252e-05,-0.0626243019384358,0.765723706373007,0,0,0.498374063082695,-0.740612566329065
-0.000171816087456654,0,0.786992300928162,0,-1.82682613156876,-3.80444049405302e-07,0.000236654830834026,3.83309612703477e-05,0,0,0.0968591552207638,-1.65542890859204
-4.17158053447668e-05,0,0,0,-1.24772389729817,-0.000165129353770739,0.0563196914836594,0.0405981837506276,-0.00433488325639208,-0.0101454714511304,1.04676204848574,-8.39308787711532
0.000139361140129701,0,1.67162809305874,0,-1.7451096887458,-0.000103430381996644,0.066697080836134,0.0222810161484437,-0.00705524366729117,-0.0421817486102763,1.00391251700265,-2.21126335711519
-0.000354305658155397,0,1.00820821811321,0,-1.10209786790296,-2.44628189498872e-06,0.000495484421373081,0,0,0,0.481194222879692,-0.82366230899165
0.000170323110158968,-1.05386140755074e-05,0.613098902418119,0,-1.91972966779741,-0.00909277866186482,0.0193719136184153,0.00840141659691224,-0.00990354097806494,-0.000110378971806279,0.798456847086504,-1.30585555372568
-0.000190374441231556,1.19283841952001e-07,0.717227949815638,0,-1.13485785434735,-3.88599049631023e-06,0.00463779670484754,0.00109971669327289,0,-0.000126147396350033,0.115635859840109,-0.6812022282527
-0.000691436833119837,0,1.41388491580361,0,-1.35274160475957,0,0,0,0,0,0.264562352188125,-5.78253722387896
7.40903989704031e-05,0,0.562869682513847,0,-1.55377550189998,-4.7267651356711e-05,0.0190723115630149,0.00550858810920579,-0.0019073486328125,-0.000509986265457885,0.169831630857428,-2.6376623856394
-0.000368680783380158,0,1.02657677554794,0,-0.858399775121115,0,0,0,0,0,0.191671658406216,-1.45548865908667
8.60229174662911e-05,0.000175732731368902,1.46577408263732,0.00805535575834776,-0.656847616996905,-0.000264638223186385,0.133460230819593,0.00341659023011586,0,-0.0689029693603515,0.26723770462193,-0.316486743351963
-0.000244949369448434,0,1.22239192326864,0,-1.08244232318368,0,0,0,0,0,0.348166813926088,-2.53460457594974
-9.98857189781031e-05,-0.000156361908065567,1.39205044408455,0.0493316480281492,-0.667338735203446,-0.00102092161460945,0.0791799948909038,0.102127118334053,0.025247627834104,0.0140666961669922,1.09981453937032,-0.166880970107132
-0.00020196869570365,0,2.36796551063413,0,-0.900306296624739,-0.000337164142549449,0.20735592236459,0.293984009225506,0,-0.0708415860035381,0.831091373104593,-0.670377783735452
5.53201316572617e-05,0,6.44839472240873,0,-1.72935120046957,-8.53394436066379e-05,0.0695142026754148,-0.00837956512323482,-0.00430229014920113,-0.000697810475419209,2.65203115435524,-5.11439223038525
-0.00039035118217273,5.02284475914453e-06,1.79282256535122,0,-1.40274895562066,-9.99106141648905e-05,0.0587238372623366,0.0273739850079574,-0.0197712968035442,-0.000337384781747492,0.271908463176154,-0.656542454792183
-0.000417371971567427,4.17596770873067e-05,1.57414255915462,-0.0871292494051976,-1.08285256993702,-0.000316161253400956,0.150531987969152,0.722338948553619,-0.00540676012716659,0.897248586018879,1.73453463623856,-0.94237303969884
-0.00048258450772205,-8.89508469865929e-05,1.87942061445575,-0.233248055699361,-0.717147948249941,2.11280075910952e-06,0.0064558090140286,0.0339574538744413,0,0,0.584481899335604,-1.16000418652452
