"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","RTFRAC1","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
-0.000288106773356924,-0.000203475142113794,-0.173094026710954,-0.1268793446149,0.0534773479587857,-8.41390201489203e-05,0.0308950911928609,0,2.1220015963045e-05,0.0792815125262816,1.19086256253337,-0.0560020463211148,0.0605778826552706,-0.593927595689828
-0.000595697554355634,3.35396233616881e-05,0.53275145911812,0.7679436549059,-0.53471690972135,-0.00163077902052838,0.0313158491731867,0,-9.19531407899095e-06,-0.00633821239306019,1.2567861756282,0.00364208531113781,-0.000717136751735466,-0.447505034869344
-0.000904458399783444,4.0436657977572e-07,0.252173497126653,-1.05008744356925,0.886257176806841,-7.3190529107916e-07,0.00158467188981352,0,1.93856732094906e-07,0.000202313415686704,0.125987040423931,-0.000150061146744578,0.000117990058941717,-0.887743888362764
9.28506566403326e-05,0.000774661040590254,-0.116449815255625,-0.00504165770036906,0.00572440647842862,3.78862345386567e-05,-0.0181277650607679,0,-0.000208917764281625,-0.696691760733533,-0.668177381157873,0.345987663327434,-0.177364723355163,-0.0337392342190782
-0.00147474313212798,4.19136703865484e-07,0.29839621915089,1.49019172781365,-1.3288942355554,-2.11552273278197e-05,0.0107585610107171,0,2.28301948987072e-07,-3.21643951570403e-05,0.416232693579887,-0.000109933638778819,1.96229283211161e-05,-6.65976907859074
-0.000297010974934602,-0.00010149686184466,2.03749712775736,0.520295734646953,-0.506793188843824,-0.000887335987189068,0.178410434949427,0,2.2149328621115e-05,0.0358385846793994,0.761920008166085,-0.02417196413216,0.015429622157779,-1.66216254428783
-0.000185443751131539,-5.03059114548993e-07,0.306765238444008,1.167524889641,-0.728696784717129,-0.000108301794188771,0.0849965405452982,0,3.7705069244702e-07,2.61328365840223e-05,0.511650036156648,-0.000101671035864206,3.55494899256804e-05,-9.17385786007609
-0.00219162897111982,-3.0927570494175e-07,-0.0590034153150472,0.131008576373665,-0.205455166054274,-3.0497757033953e-05,0.021502784433067,0,1.24665482153011e-06,0,0.208125270711731,-9.82216368526973e-05,2.16744162819603e-05,-0.909643631789775
-0.000792282797891849,0.000448641079584879,0.190902763689067,-0.813214675239896,0.69141387939453,-0.00015591353426137,0.0234056941750015,0,-0.000236940134910006,-0.0285973816857696,2.21791634192831,0.0180255002055957,-0.00213793185954921,-0.422364712167985
-0.000530393367002862,1.72565447331696e-06,0.111104511633152,-0.0324514177110459,0.304401187356645,-1.15904551902664e-05,0.0161296209357024,0,0,-2.77700589804868e-05,0.261088126850187,-3.98360199000105e-06,0,-1.84700333860499
6.17312047015023e-05,3.37586484363936e-06,0.297773954759812,0.986987096400353,-1.04562515781676,-1.59638352251855e-05,0.00797909101645551,0,0,-3.12822116302007e-05,0.170963566477705,-1.63681572910589e-05,0,-0.574717013948439
-0.000694712893981103,-1.31705407812737e-05,-0.498924420509502,-0.0310038389424564,0.282646170558908,-7.05203367114708e-05,0.0448488842497352,0,1.27066606521274e-05,0.00199847239467678,0.209561599198208,-0.00258518470035068,0.00113101792742676,-0.842158236024994
-0.000893207158059211,6.10507141920024e-06,0.253864151834317,0.603993733723958,-0.408514222102376,-5.87813878323697e-05,0.02757794488452,0,-1.75693399926722e-07,-0.00023331638561396,0.961996474356021,0.000180826558695212,-1.94310170416921e-05,-2.88285758705845
-0.000327178130285053,2.4075794378871e-06,-0.0591156674915188,0.564973432939131,-0.468405773595306,-5.07100625221881e-05,0.0158895951661111,0,2.30524832523863e-07,-9.97915224701344e-05,0.211781905525914,-0.000129074250093652,0,-1.10508739084436
-0.000391394494761541,0.000183129831190462,2.60489902415858,1.14397285810482,-0.733107768843325,-0.000383072626754168,0.138154951527044,0,-4.19443726038309e-06,-0.0017631772346224,1.25246809462631,0.00151737434108083,-2.14839900068991e-05,-4.5272665964046
-0.000376241571838004,7.20328910920167e-06,-0.140851452237083,0.201123101370675,-0.166721481213466,-1.46946799685514e-05,0.00928896498146255,0,1.39718924644444e-06,-1.22328670652418e-05,0.258949437223861,-0.000966814028296618,0.000254563248268035,-0.495500517851903
-0.000144576895120077,3.12879799699342e-06,-0.0364014080592565,0.172675924098238,-0.0513250177556819,-0.000240558792283246,0.0940100554687626,0,-2.51124869696005e-07,-0.00015560877565641,1.79724488162073,0.000117668393916164,-3.77244587186017e-05,-7.89092137263374
-8.29561540437536e-07,0,1.61186268156688,1.39308085135363,-1.01446279477302,-9.82379443752699e-07,0.00207167837510928,0,0,0,0.638678922491557,0,0,-0.694145758946738
3.66183679604125e-05,0.000945466552988503,0.918978383105083,-0.332471892589661,0.34105747252169,-0.000131671637770398,0.0684871576889574,0,-0.000416375797757531,-0.0354784901797958,1.77379697561265,0.0196460938352945,-0.00116689515941756,-0.829739293469403
0.000224221581838945,0.00143906105172518,0.476837158203123,-0.032855639340767,0.0268349915871889,-7.00665159939977e-05,0.00800382154097719,0,-0.000127401206972687,-0.0629276014932413,7.7145440237863,0.0432811371267656,-0.0127387235535794,-0.583260593354137
-0.000839136062516788,1.58281990255237e-07,0.288476046639406,0.120115951752999,-0.0810299157286284,-3.24858194455206e-06,0.00408774536234906,0,4.64288974843036e-07,-1.28680148478823e-05,0.301996866861978,-5.55188075334738e-05,5.84932725960658e-06,-2.23922891681697
-0.000388396081898248,4.82231723752844e-07,-0.315948956577734,-0.911053543385398,0.478487748366134,-5.21671059549556e-05,0.00117383488439659,0,1.42928871811103e-07,5.89011038131774e-05,0.127876998691351,-0.000171610796928768,0.000155897065672337,-0.815127056894578
-0.000214705472200704,0.00043731225091539,-0.219978392124175,0.0887045555243179,-0.0760506610481104,-9.96078269100365e-06,0.021941505893194,0,-0.000106044850300038,-0.0631383487156462,0.105674450214092,0.0394309186056828,-0.00299340990051878,-0.0353345654342012
-9.55747999945522e-05,1.35483458349703e-06,-0.16469221848708,0.178001642666248,-0.230766631461477,-0.000165474795943678,0.0603828402810662,0,0,-9.7268332772523e-05,0.26651854660865,-3.24857834588253e-05,0,-0.50740612904675
-0.00125040695931457,2.4804693426668e-06,0.486992971068288,-1.54568598820614,0.0622678310313126,0,1.11933605212001e-05,0,2.92778463673324e-07,-0.000120471370575863,0.228766253954851,-0.000366074448824768,7.18777748271213e-05,-2.08160245274924
-0.000598887908249782,0.000206704737979662,-0.150748125211461,-2.3365020751953,0.537762488985202,-0.000541677017964554,0.0639437372401047,0,-2.15908678876819e-05,-0.0302583289502595,0.862059046010503,0.0200939959658865,-0.0114530337933,-0.246329385726179
-0.000310287006882357,0,0.724760079302847,1.49745311888955,-1.36179281464705,-9.77523312809019e-06,0.00777791463715618,0,0,-5.25208897679397e-06,0.638863763795202,-3.3517138580351e-05,0,-4.75485613391661
-0.000433238363453251,0.000388510748811391,1.45951825245695,0.871244434998413,-0.416971946674618,-0.000128286113351021,0.0827483868945585,0,-5.05573051174397e-06,-0.00622876114386767,1.0697186153854,0.00517888861352054,-0.000615040340626187,-0.263620669792645
-0.00025413912048107,2.64108083901194e-05,1.1595067458713,0.676173649862139,-0.577352263710712,-0.00010294307139221,0.0968552979621443,0,-5.36327163047414e-07,-0.000648412080212223,0.313159989792563,0.00051430375583489,-4.59872955832417e-05,-0.584580516087186
-0.000264218549826185,0.000208698746818723,1.28140790599593,0.148921755690072,-0.105743948747272,-4.08849146977516e-05,0.032951116672422,0,-2.43577376853856e-05,-0.0102364353551108,2.11533823922678,0.00789757659729179,-0.00117717661646358,-0.58060265132878
-0.00515208661981706,2.12778277670819e-05,1.64726842469522,-0.0288767844253445,0.00920788995150858,-6.96714111617735e-05,0.122486175840882,0,-7.96093328425366e-06,-0.00930273619181483,0.430622486153033,0.00468929180892221,-0.00109257956734676,-0.627502914547
