"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
-0.000429063703568997,2.03577959264938e-05,-0.569638649978977,-0.261336333991943,-0.000376058680818162,0.064226657499778,0,-1.04443121090944e-05,-0.000856024153689124,1.80754186289726,0.0006428140573129,-2.08635816321649e-05,-4.84669712227833
-0.000599338181120221,0.000399105470337408,1.25239087761454,0.236707372170736,-4.5071071418109e-05,0.0380344087082102,0,-2.67115200538706e-05,-0.0417806471197672,0.926954992886254,0.0339400446619638,-0.00509115365835333,-0.299723734848709
-0.000748615599232399,3.82126417888056e-05,0.864555547525595,-0.107811208356891,-2.14879019742582e-05,0.0061156579633281,0,-6.11327908745533e-06,-0.0289564852359231,2.77422787098402,0.00815912945949878,-0.0122383971030163,-0.769346523010072
0.00030957860909464,0.000502971674143796,0.20320768709536,-0.0321817963490847,-0.000137019387481117,0.0229748102476033,0,-1.60856927317743e-05,-0.0197472691515679,1.41730978469217,0.0177770166353148,-0.000544241629540919,-0.212021011242763
-0.00338558051897827,2.09568351932742e-07,-0.233942635814298,0.738543133402978,-7.71874518728275e-05,0.0152228195311186,0,2.05699945733235e-07,0,0.258274716084488,-8.557737943344e-05,3.01414132871761e-05,-5.42883145607122
-0.000159125110645162,0.00018629881733962,1.6315123614143,0.228881835937499,-6.23540023747883e-05,0.101065628133872,0,-1.92027136502512e-05,-0.01722352009235,0.904059439135231,0.0119820124637476,-0.00109080395667382,-0.622142886791467
-0.000668512560684371,-6.28823893186241e-07,-1.27712885538736,0.237752943474629,-0.000284088828849723,0.0177069820097852,0,3.55371790838209e-07,0.000211054297739478,0.297703627926414,-0.000373301591086024,0.00013113264688821,-0.747644011391062
-0.00201780579123602,6.62495344198649e-05,-0.273480134851792,0.274690807375133,-6.04054284474206e-05,0.0275494888616212,0,-3.52529865860811e-06,-0.00263533053895915,0.806330820806201,0.00194677521555638,-0.000144408588189923,-1.02469359585678
-0.0035225068573276,0,-0.663218290909473,-0.174799743963749,-5.03582399918864e-05,0.0142910871049326,0,0,1.572681920195e-05,0.190805297130321,0,6.03285878293427e-06,-1.44850223436267
-0.000845101651084638,5.90493793052189e-06,0.0589330431441184,-0.299370807150136,-0.000109148347014432,0.0874767832770969,0,-2.31367026289214e-06,-0.00301095628246819,0.520915964284835,0.00352830237977406,-0.000939919398381156,-1.39275691158456
-0.000360478325030703,0,-0.916784856377577,0.381650346698181,-3.25634770934711e-05,0.0147313867258345,0,0,3.75068556531039e-05,0.238359292065906,-1.85515688575979e-05,2.76053931804201e-05,-1.21811332154323
-0.000212128219929455,-3.00076874990166e-06,0.0889744119303989,0.847446406545818,-3.45824337959364e-05,0.0136432091861536,0,3.52972165785633e-07,1.47521034815857e-05,0.185065495923699,-8.46338660414822e-05,2.12242058547385e-05,-0.484901685483589
-0.00196733626313093,0,0.000516057530522861,0.0536206211497195,-9.31824461797755e-05,0.0421623160758756,0,0,0,1.51455966456079,2.39352052104771e-06,0,-1.11327128587398
-0.000783281290445104,1.22101428384005e-06,-0.7536451695329,0.0356346048334593,-0.000295999540540995,0.0180440418284827,0,4.33139390968998e-07,-0.000114514207061269,0.205267535890261,-0.00036061582837315,1.49791777446009e-05,-0.48234574631233
-0.000443536636435156,0,0.254065852185455,0.389015281593407,-1.75609750104734e-05,0.0201883982021256,0,2.99697031799553e-08,2.01921303494866e-05,0.171409221549814,-3.29938421153962e-05,4.53482794296836e-05,-0.473434902919064
-0.00141480686206847,-1.02881927635091e-06,-0.7346209594469,0.500866011077279,-8.42234960733624e-05,0.0225961591242722,0,4.91071076571677e-07,9.1435696683246e-05,0.0554302853528955,-0.000543744221563848,0.000266265514119939,-0.598038150871705
-0.000232229087306819,8.57963184970984e-05,0.494878206934243,0.15085084097726,-3.09828240941537e-05,0.0125384416614547,0,-0.000139765140831093,-0.0104726486634454,1.89381066933039,0.00499789572741069,-0.00229831469261041,-0.510464682889624
-0.000769367827222915,2.08586533132894e-06,-2.14299985340664,0.401084304701352,-6.46333191580874e-05,0.0478368550120278,0,5.18482727871196e-07,-0.000172688875763921,0.27286748840712,-0.000338721669352757,3.48395390796244e-05,-4.96135193885528
-0.0003759276230099,-1.36190764675041e-05,-1.16045836808616,0.0742476756178492,-7.65182581464964e-05,0.0375592198450755,0,1.17265169285715e-05,0.0301973458066782,0.532240033627193,-0.0253231567743968,0.0122397650935497,-0.725323906262955
-0.00140812322738178,3.14034053840738e-06,1.0775519417716,1.15629762654733,-5.67621149232138e-06,0.0121724058771033,0,0,-7.53059314913336e-05,0.47691260712056,4.68221875690425e-05,0,-8.05407762527464
-0.000347716073190605,2.21594786357332e-06,0.0583003855899333,0.791348202127806,-4.22463982814925e-06,0.00469205616102238,0,3.58747673891561e-07,0.000379711064788742,0.201128355604333,-0.000849100844035551,0.000480959669657333,-0.76692742070622
-0.00041879316221589,0,0.849793745278043,-0.201136909396493,0,0,0,3.31600234635565e-08,-3.40354859531138e-06,0.686223815087555,-1.96067910445364e-05,6.35613380702643e-06,-5.92952821312882
-0.000452951626133441,3.30770181669488e-05,-0.836824377377826,0.00923169582379779,-0.000353938712809434,0.0288272098884273,0,-8.97284089918896e-06,-0.00388229487042774,1.15962803061238,0.00313264997043493,-0.00068330653964042,-0.501191911361677
-0.000392146300583708,-1.04218044884387e-05,-0.891318688025844,0.147090651931902,-0.000754062070194231,0.16671661380046,0,2.73859767462597e-06,0.000470966209563364,0.652023393927616,-0.000750250650182323,0.000111306526191206,-12.5065902990798
-0.00172857211189465,0,-0.00245581369031653,-1.74522399902344,-5.79669147548311e-06,0.00194063760971813,0,7.35639574268081e-08,-5.72502291035089e-06,0.316080091572444,-3.47591173517041e-05,7.31569742563864e-06,-1.25443813889915
-0.00131945163524428,0.000293920801617533,2.10897190364328,-0.765744377585013,-0.00034893715474978,0.390838494344612,0,-2.30560544414958e-05,-0.017558157831883,1.21645760117915,0.0137184821657607,-0.000896955097034921,-3.56360179622
-0.000316424012556454,1.66837114937589e-06,-0.0443895972868594,0.783363706829608,-8.58873085373667e-06,0.00591621924811934,0,3.05957965570417e-07,-0.000111218065579513,0.23773687726009,-0.00031815383371649,2.89202546217324e-05,-2.03225619632127
-0.00126460423089386,7.84078201435704e-07,-0.541068200458003,0.742272795917831,-0.000293761101131449,0.0387496006247079,0,0,-5.73052707851375e-06,0.336703368883091,7.64774912915994e-06,0,-3.09855849654587
