"MAXWATR_1","MAXWATR_2","FRACTEN","PERCRTE","PERCEXP","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
0.00965695675706463,0.000565828157005562,0.000260885685143293,0.0204893697121415,0.00852592459905724,1.50857597421656e-05,0.00278717134869306,0.906872547195079,0.000445846565919787,1.41990339316527e-05,0.0503661851862214
0.00925609654271687,2.61114589557435e-11,0.0220800891046706,3.79853921220738e-10,3.36747403281278e-07,2.85787558434942e-08,4.52220720881992e-10,0.0115803953949228,2.28840533416626e-09,1.44160237168577e-11,0.957083050470524
0.136961455613592,7.10022016145636e-07,0.103320117544168,0,0,0,2.49958021435151e-07,0.286979092334234,0,0,0.472738374527968
0.000710441314858584,1.89538737206654e-11,0.0256518632836898,3.96650558736556e-08,1.16876225667414e-06,2.58050082650741e-11,4.72542951634449e-09,0.00351382554524115,4.11142879064518e-09,1.17361777118562e-09,0.970122651373663
0.163911996605061,4.68275308311966e-07,0.139909869859396,6.45025169913119e-06,0.00168038572917455,4.48163284285972e-07,3.27464993277566e-09,0.251029555306832,4.90695847625433e-06,3.85113481939996e-09,0.443455911724984
0.0241085691908431,8.2341131971758e-11,0.147616600506904,4.72277027480941e-07,5.75319614457702e-05,6.86555080294672e-09,3.98780684236348e-08,0.152242636089395,1.15307861636586e-08,3.61282253577293e-09,0.675974128004816
0.000131340279172192,2.79382912879814e-05,0.504816154401302,0.00103856160013916,0.227095543013414,1.00992162866611e-06,7.85326659109499e-05,0.181480629404055,2.20902042320503e-05,3.88996581751291e-08,0.0853081613192003
0.187629002767578,3.6080959881611e-06,0.0532870939574523,5.04483990828517e-05,0.00308616154244958,8.73429830078459e-09,9.85894617772661e-07,0.173484014765851,2.88248406291731e-07,8.41169891862203e-10,0.582458386753107
0.271244854090693,7.45721252901441e-08,0.149457518020831,0.000602845742308266,0.00465631130288322,2.44695542355331e-09,1.47083794402478e-07,0.202959010498504,3.25823037000023e-08,6.98199981744725e-11,0.371079203589782
0.0112847081706077,1.20591150203963e-10,0.0217803180529524,3.62241326273634e-09,2.81358940127747e-09,9.94111997586464e-11,4.61228701481685e-10,0.00746250340022444,6.00832663666833e-10,0,0.959472462658148
0.0024697639463529,1.51126190999439e-07,0.176192174798491,0,0,0,5.30224740407627e-08,0.0841505251478214,8.33687821189816e-11,0,0.737187331875301
7.18429117481305e-07,5.22251063772932e-06,0.139335770414629,2.51668048427294e-05,0.00441328098701146,7.49594891803068e-08,6.5978113701871e-06,0.806548507894292,6.15116780602614e-07,6.0767855485757e-09,0.0496640389950435
0.5103883266984,3.09979668406026e-08,0.0946247989493434,2.25095500043198e-05,0.000494990822103501,3.69676352233067e-10,2.16895800057282e-08,0.107911675147638,1.02091092289035e-08,7.24190539503426e-11,0.28655763549376
0.0172472816278488,1.85342417911481e-07,0.177351430588912,0.00080798742729383,0.0349320703509736,3.53917620699297e-09,4.7911137099894e-07,0.103566477741954,9.70217115541277e-08,4.08458738025447e-10,0.666093986839882
0.01178550668068,2.87590679686745e-08,0.242750843924626,0,0,2.10163141703135e-07,2.85947029044699e-07,0.181387968446959,6.13663902044222e-07,1.04493153808113e-09,0.564074541369663
