"MAXWATR_1","MAXWATR_2","FRACTEN","FPRIMQB","RTFRAC1","PERCRTE","PERCEXP","PERCFRAC","QBRATE_2A","QBRATE_2B","AXV_BEXP","TIMEDELAY"
4.0949776039727e-05,5.87389910808901e-05,0.137265127617799,2.45267181921511e-06,0.00533042507320751,0.000243211409305848,0.0740263657440744,0.00125219975234226,1.55925487562632e-07,3.53830706470548e-07,0.758426952313214,0.0233530668949227
0.000114951209175148,7.04191094937206e-05,0.11963078160264,0.000142037682648381,0.00978688265976792,0.00718683938566377,0.18062292759899,3.42490606205123e-06,0,1.55942229495547e-05,0.617294295194739,0.0651318464278706
0.0118093725395753,0,0.193699838568614,0,0.0149539960548687,0.0239324080235449,0.594242419581424,0.000640474788444462,2.93309741891285e-06,0,0.0364480965643237,0.124270460781787
0.00490765918507618,0.0199581305275168,0.794249130023103,0.000703326437950887,0.00154380078540878,0.000317787672168931,0.0153711658131156,5.21652077674791e-05,0.000200448881027347,0.039342016928491,0.077405486933943,0.0459488816044308
2.86860855458685e-05,0,0.00015865659439204,0,0.386931665949688,7.33345661280042e-06,0.000142676507286144,2.65063434044268e-09,9.76006034752834e-11,4.81581955241847e-11,0.000416489136792105,0.612314489473291
0.000934953583474356,0,0.257522732591949,0,0.192854599029896,0.000674419896849594,0.0832192940255667,1.78888398556408e-05,0,0,0.28941207107433,0.175364040958078
9.46357178336783e-05,0,0.17978035698344,0,0.270463486228897,0,0,0,0,0,0.0840225943588858,0.465638926710944
0.00685412489352741,3.94974917566144e-05,0.0566102646872767,1.74225554710823e-11,0.160473866536278,0.00831669113664004,0.22769631632655,0.000362816392598581,1.04582661525258e-05,1.92615327857335e-05,0.492875869684691,0.0467408330343219
1.64991394078988e-05,0,6.33391170520226e-05,0,0.667866727253492,4.13333806068553e-05,2.25427801910151e-05,7.93418970898395e-10,0,0,4.14930967433376e-05,0.331948064439088
0.00016286673939499,7.94172309240212e-07,0.00660305334608967,2.17477526435545e-05,0.0052538062131516,0.0512680519733919,0.00680217617055804,8.06209340174829e-05,3.30502545998583e-07,1.32809537816071e-06,0.884054051808954,0.0457511722915651
0.00360281611304756,0,0.0249136423199142,0,0.0177718517010488,0,0,0,0,0,0.0263974142314682,0.927314275634522
0.00130487066867607,0,0.0205951526276777,0,0.160728428261836,0,0,0,0,0,0.00577533830454055,0.81159621013727
0.00706236820880309,0,0.289938274194818,0,0.0769553038174099,0.0332130866898473,0.192438800831348,1.32696454795673e-07,1.05803471113556e-08,4.43675622020623e-08,0.0378316259698155,0.362560352643593
0.00383483602739388,0,0.0526255229043401,0,0.495351447651039,0.000240411786172674,0.0112245830191399,4.81642878344555e-10,3.76536461356933e-08,4.25530272624447e-08,0.228348401227268,0.208374716696331
0.000172767120226028,0,0.00213514647204875,0,0.0118518446190187,4.22870348714351e-05,0.000272981174036144,7.89605582023354e-10,8.48712570309603e-09,1.2369449066662e-08,0.0099837229985178,0.9755412289351
0.000397751184911305,0,0.201562292578322,0,0.0214999078942018,0.00114855143558224,0.194988904273972,0.000332050494482738,4.19769947787927e-07,3.74828665439504e-07,0.107812007255236,0.472257740284679
5.97944607355026e-05,0,0.0877580869091329,0,0.394201096008235,0,0,0,0,0,0.114143394043338,0.403837628578558
0.00018095098211151,0,0.172600844905279,0,0.229730289326949,0,0,0,0,0,0.341945497307863,0.255542417477797
0.0041583767164668,1.13567602687807e-08,0.0907586180400636,0,0.0286547418919842,0.236801448411534,0.0169171213143093,2.31454957544354e-06,2.36804243267326e-08,2.69663103259158e-09,0.271710611816701,0.35099672952555
8.00373215151047e-05,0.000594828518499557,0.00561621608331663,0.00718610427693122,0.234210856756039,8.26236806244961e-08,5.34827830116237e-05,0.361093779744579,0.0190057336494138,0.0480326480743611,0.322830978619037,0.00129525154961582
0.00971441562129994,4.10952589974667e-11,0.0914284991916381,0,0.0610418012164129,0,1.17137987025198e-09,0,1.20088057585733e-10,0,0.0976162307881383,0.740199051849948
0.00067046285894141,0,0.0647711521320309,0,0.113520999977349,0,0,0,0,0,0.0689641101189366,0.752073274912742
2.75393277769296e-05,5.02609394937556e-06,0.0527685963300194,3.32021450644282e-08,0.00346980618506656,0.00324111327718178,0.0872335230841345,5.05091341538115e-05,4.22052520757098e-07,0,0.624075038777411,0.22912839253564
1.72376706509486e-05,0,1.84918261256719e-05,0,0.632621478578768,5.3482570476007e-08,5.18881508424303e-06,0,0,0,5.802165690721e-06,0.36733174746111
0.000627479405323261,0,0.155890012804312,0,0.126841335550403,0.000695422162151761,0.171376120759192,6.21128374953929e-05,1.27179553597165e-06,0,0.109181150888423,0.435325093797164
1.61193058838645e-05,1.73847087233006e-05,0.0872632233018839,0.00033715095203628,0.0101975899661666,0.00123190353466695,0.0714851024532238,2.51405703624704e-07,0,1.37121620303005e-05,0.781250101579953,0.0481874606297285
0.00424163309674188,0,0.177246507739438,0,0.180306196688528,0,1.44455960015272e-09,0,0,0,0.244028038310633,0.3941776227201
0.0392134907945576,0.000607314202418528,0.060870713413705,0.00150178803170354,0.0106833382535846,0.000133300261298054,0.011386824508406,2.72505397258529e-07,8.63329530919962e-07,0.00155872286779745,0.457378551357055,0.416664820474547
0.0546493147650707,0,0.28670026551101,0,0.0956828277103011,1.86525641641823e-09,3.89786382515245e-07,0,0,0,0.0611536474859539,0.501813552876025
4.26276972675486e-06,4.19788927147363e-07,0.0144326277631664,0,0.0138341891497599,0.00185744801886687,0.00493128161693603,0.000309633696801218,5.73848723752939e-09,9.05475120970971e-08,0.936453504873952,0.0281765360358646
3.08362121875049e-05,2.30437782232286e-07,0.502561979337831,0,0.00457634826621666,0.00353291617023483,0.401528448932707,9.59364215919942e-08,4.8527781674282e-06,0,0.028724534040858,0.0590397578875934
0.00125700463695863,5.03056367357754e-05,0.0127483084311476,4.19852261161284e-10,0.00417356610618918,0.000212550072683144,0.0038797461424752,3.65023559350083e-05,9.6721223439458e-06,4.1719861258201e-06,0.881851655584086,0.0957765165054678
5.70883886638241e-05,1.2463550429881e-06,0.20039095980116,0,0.00700493913018002,0.000592965605643701,0.621710869756975,2.07676096948794e-05,8.35206042261505e-08,9.57507494847762e-08,0.0174864916384791,0.152734492442807
